"date","id","title","rubric","subrubric","publikations_status","primaryTenantCode","kanton"
2023-07-04,"3213d941-5f21-49c0-97f0-9010111f0e1f","Neueintragung Black Pattern Records by Mathis Vuilleumier, Saint-Prex","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"61e9aa49-8032-4d58-933f-e2d721d1e295","Neueintragung Bartosz Podlewski Web Engineering, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"97d1eee0-8b95-4b2a-be80-8451bd6e891c","Neueintragung 1000plus Schweiz GmbH, St. Gallen","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"d1f4752f-f866-431c-97a2-f0441e95e6e5","Neueintragung VARDI Carrosserie/Spritzwerk GmbH, Hallwil","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"322c502a-7dd5-4f92-aa31-f9b932bb2bfb","Neueintragung Pellikka Hufbeschlag und Barhufpflege GmbH, Gränichen","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"95a42498-aedf-4546-9721-eecb20792f2d","Neueintragung Sportsluxurycars 4you GmbH, Birr","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"4fe038c0-8dde-468d-b1c8-8c838b0fc83e","Neueintragung Augenpraxis Häring GmbH, Allschwil","HR","HR01","PUBLISHED","shab","BL"
2023-07-04,"7cee233c-cd85-4eb0-a9d9-293eb4c901b8","Neueintragung PT-Räumungen Inh. Petar Trifunovic, Felben-Wellhausen","HR","HR01","PUBLISHED","shab","TG"
2023-07-04,"f2cf2777-790e-4408-ae42-1b6d63aba9c9","Neueintragung Clean Solutions by Dragana Strejic, Flawil","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"3d13f620-178b-4406-a17c-f32a2bf440c2","Neueintragung AJO HOLDING SA, Chippis","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"cbfeb1cb-6ccb-4160-b744-2503fdd188d5","Neueintragung SKAY Strategic Advisory GmbH, Thalwil","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"f99760bf-9bed-4303-be94-ce7bff4267b6","Neueintragung Le Studio Coiffure Sàrl, Martigny","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"1137205a-26ef-452c-90c9-9fe62206dabc","Neueintragung KORKODELOVIC Katarina, Médecin-dentiste Sàrl, Genève","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"f0b16386-03a9-4656-a7d5-22d6b43332e8","Neueintragung VestaClean Sàrl, Chêne-Bougeries","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"5cf03b75-5a05-40c7-ba7d-75c0aaec8abd","Neueintragung Rollomatic Group SA, Le Landeron","HR","HR01","PUBLISHED","shab","NE"
2023-07-04,"4c43e584-b253-4e95-9aa3-194ce6c2d482","Neueintragung nivo digital GmbH, Herrliberg","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"47ff9e57-f28c-452d-a09d-353081d9bc2e","Neueintragung Medicallaser Stettbach GmbH, Dübendorf","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"222ffe38-a7b7-4bd0-9784-71a0b1183bdf","Neueintragung Demeure La Rochelle Sàrl, La Grande Béroche","HR","HR01","PUBLISHED","shab","NE"
2023-07-04,"09703f48-9a31-48e0-a102-2f3cc2571837","Neueintragung Virtual Assistant Romina Etoski, Luterbach","HR","HR01","PUBLISHED","shab","SO"
2023-07-04,"8a06a168-b778-4270-801d-0ad856ed14a9","Neueintragung Blockhive GmbH, Altendorf","HR","HR01","PUBLISHED","shab","SZ"
2023-07-04,"7cb11fd7-317c-477a-ae03-dc498e004370","Neueintragung XOJAY HOLDING AG, Ermatingen","HR","HR01","PUBLISHED","shab","TG"
2023-07-04,"b8f8760e-4468-4c99-a6e4-14588159ef57","Neueintragung HTB-Haustechnik GmbH, Bern","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"aa85f71c-0ab6-4cfb-9bf2-7fb8fb849d80","Neueintragung D'Accordo GmbH, Küssnacht (SZ)","HR","HR01","PUBLISHED","shab","SZ"
2023-07-04,"f2cb8620-8f5f-45b0-9850-d4b647f2b9ad","Neueintragung AMEXIS Sàrl, Chamblon","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"303136b0-2d4b-4bdd-b86f-85bfcd804ebe","Neueintragung IRIS Radiologie Trois-Lacs, succursale d'IRIS Radiologie SA, Gampelen","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"b38e624c-ca8c-4917-80fa-e12bf1e51598","Neueintragung Le Concierge de Seeland Cataldi, Biel/Bienne","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"fe485ea8-d0c9-4c40-acc9-e341d50fafe0","Neueintragung Juradent Sàrl, Haute-Sorne","HR","HR01","PUBLISHED","shab","JU"
2023-07-04,"a1505af9-31c7-4c23-935d-b56258f8254b","Neueintragung The Fine Wine Agency Sàrl, Lancy","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"16b8087d-15cb-4868-b982-c6ace0fe491b","Neueintragung Serensis SA, Delémont","HR","HR01","PUBLISHED","shab","JU"
2023-07-04,"0374fad9-c938-49bd-bf77-ba423f1f8b34","Neueintragung Le Petit Hotel AG, Zermatt","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"03777abc-1ab1-4f9b-8b13-d33ff5ecc0ba","Neueintragung Drakkar Thérapies Sàrl, Grône","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"da7a063f-01f1-4a03-aa1a-8110e44f3c6d","Neueintragung Christophe Oreiller Sàrl, Martigny","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"b9b0e3cb-1dea-4b66-9cc6-2042e44b73d3","Neueintragung Potadji Sàrl, Kleinbösingen","HR","HR01","PUBLISHED","shab","FR"
2023-07-04,"97f9d472-6db4-42ae-a657-54693330ba44","Neueintragung AK Logistik GmbH, Basel","HR","HR01","PUBLISHED","shab","BS"
2023-07-04,"22b869c0-d313-4477-bbba-eb98444b08a6","Neueintragung KWAARA, THERESE PEGGY MEMVOUTA BIKIE, Fribourg","HR","HR01","PUBLISHED","shab","FR"
2023-07-04,"b3b4f6eb-577a-4521-823d-bbaf4c35c70f","Neueintragung Crea Multiservice KLG, Visp","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"67cf5c88-4421-422a-b4f2-8c3bb207c160","Neueintragung LL - Lillo, Gland","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"b219ffe7-ecad-4ae5-9b64-be911dcd80a8","Neueintragung Marché de Chexbres Selvarasa, Chexbres","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"1784a219-ff3e-483c-bfa0-c8a1cd4c6921","Neueintragung Kleiner Jung AG, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"4ad50692-2c78-487f-96ba-fec98a340c07","Neueintragung Oscar Caduff AG, Ilanz/Glion","HR","HR01","PUBLISHED","shab","GR"
2023-07-04,"b611a900-f4f7-4c68-9697-b74190b2971b","Neueintragung DIWA Holding AG, Silvaplana","HR","HR01","PUBLISHED","shab","GR"
2023-07-04,"36861d46-1c08-471d-bd0d-c07737765f63","Neueintragung Zaranoya GmbH, Herrliberg","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"c6a81916-7685-4413-9b77-f786f098e986","Neueintragung Hot and cold GmbH, Spreitenbach","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"d3bde7ac-e5e7-4ec2-b26e-eb01938b776e","Neueintragung Aspada GmbH, Bern","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"2bc05408-a16a-438a-81da-947dc36b0285","Neueintragung FMK Bau GmbH, Kirchberg (BE)","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"ffdf4e2a-8ab9-4938-a45a-e0f656210596","Neueintragung Willi Werner Ingenieurbüro GmbH, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"2ac00cbe-da11-4c10-8db3-6b70384b8495","Neueintragung Zollinger.Legal, Regensdorf","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"0c2b35a0-0a7b-4eeb-a0f9-a59d8865e16e","Neueintragung SFC Swiss Financial Communications KLG, Küttigen","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"f2dbaac1-3d72-415a-a5c8-919af029926b","Neueintragung MAGICPBK GmbH, Adliswil","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"eeedf309-1cfd-4698-9905-42ccbb4db0ea","Neueintragung Silberhorn Holding GmbH, Baden","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"2c052823-de92-4585-bb61-6540b7282ba9","Neueintragung Giesshübel Hofladen GmbH, Küsnacht (ZH)","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"cc271edc-c291-4c66-b11f-e82fc479dcf9","Neueintragung EnDes Engineering und Design AG, Winterthur","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"bf657fbb-512f-4749-a863-ab6be6cae80d","Neueintragung F. Grossenbacher Bürodienstleistung & Administration, Uster","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"7eb1eef3-f695-4041-92b7-dd3148bc79e5","Neueintragung Comoltech Comolli, Rorschach","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"3bb6a8d9-bce8-498b-a35e-cc76dfcfd73f","Neueintragung MDS Manser Digital Solutions, Altstätten","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"6337ac4d-e28e-494c-abfc-443b20475620","Neueintragung Bickert, Schmerikon","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"ea9c2285-6955-4df4-9dd3-9fa34b7c9ed0","Neueintragung Reuteler Fiduciaire, Cuarnens","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"9af9bd8b-7285-4aeb-8af9-36d13f2c5ee5","Neueintragung Die Odyssee von Kolev, Wohlen (AG)","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"a2304d86-2ed2-46b5-b0dd-0a2c8f1808a2","Neueintragung markting.one gmbh, Zug","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"31262098-eaf2-4783-9d64-a4731a27a9b5","Neueintragung Augment IT AG, Bern","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"56db147b-27b1-4d25-a8b9-b802a99fcadc","Neueintragung QRS Capital AG, Zug","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"d9869d08-2b99-4d9d-9c73-63150ac42f00","Neueintragung NALA Asset Management AG, Zug","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"89469238-4c4b-49bb-ba91-8d843e78452c","Neueintragung DBS - Digital Business Solution GmbH, Bözberg","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"d5a9b653-e385-4f1b-9295-02dcd0297b04","Neueintragung Polsterei Franz, St. Gallen","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"deb230f7-18c0-492b-b202-396cac72e234","Neueintragung Wick's House, Rapperswil-Jona","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"dfc64c5d-7da7-47fb-863c-447bba2cd3f4","Neueintragung The Beauty Contouring Cabraja, Uzwil","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"34061fc3-74c5-42e0-8e39-774da1e6f2dc","Neueintragung Citrusimmo sàrl, Bulle","HR","HR01","PUBLISHED","shab","FR"
2023-07-04,"13627c8a-3ecd-463b-87bd-8f549a06ba44","Neueintragung Dorfladen Serneus GmbH, Klosters","HR","HR01","PUBLISHED","shab","GR"
2023-07-04,"d13983d9-5b90-40f4-aa14-4e128189d788","Neueintragung SUGRO AG, Basel","HR","HR01","PUBLISHED","shab","BS"
2023-07-04,"607824b6-da1a-4978-bb46-bc27dca8238e","Neueintragung Gorps Film GmbH, Basel","HR","HR01","PUBLISHED","shab","BS"
2023-07-04,"c6e945e9-6048-471a-bffb-22b1b1660ca3","Neueintragung bread.love Switzerland GmbH, Basel","HR","HR01","PUBLISHED","shab","BS"
2023-07-04,"f1f50d42-d2b4-490a-a660-bcb629c31ac6","Neueintragung Mayekawa Electric Europe AG, Opfikon","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"82019d45-524e-456c-91b9-20885df1c7e7","Neueintragung LEVEL A Capital GmbH, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"474e7263-637d-4082-ab5e-4f007b564de6","Neueintragung Elektro Rüegger Brittnau GmbH, Brittnau","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"cd484636-6463-41c1-9a90-8ddd087f6d5d","Neueintragung Wector SA, Tannay","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"c6e8852a-86cb-41c5-b42f-b714d5f490f8","Neueintragung Villars Racing Sàrl, Dully","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"df177ca0-d962-4766-9b8d-00a5e85b10be","Neueintragung SwissEnergie Sàrl, Lausanne","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"60d174fd-9fdb-4e84-8c33-fee5c80837e6","Neueintragung Göttmann Consulting, Oftringen","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"3748dbd2-6888-4896-9b5e-5182e5675a4a","Neueintragung Artur Prib Unique Fashion, Oftringen","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"0bc1cec6-8847-407c-bf40-a9ca48b9d075","Neueintragung Konrad Spengler, Safenwil","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"e93c7750-fabf-4b01-b069-0ba6cd9ad269","Neueintragung lemage SA, Sion","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"ece7917d-58a1-4fb8-82de-94f52ddc2e2f","Neueintragung Bobois Energie Sàrl, Meyrin","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"693d368a-c466-41dc-8f83-4a40bff52826","Neueintragung La Tine Fontannaz SA, Vétroz","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"fcedd2a6-c04e-4b00-bb18-752be1023df5","Neueintragung Hotel La Romantica SA, Poschiavo","HR","HR01","PUBLISHED","shab","GR"
2023-07-04,"3be86291-4793-4e95-9e9c-548db7796470","Neueintragung BewegungsRäume Brugg GmbH, Brugg","HR","HR01","PUBLISHED","shab","AG"
2023-07-04,"d1603fda-d13a-429d-b98e-7e203bf818d3","Neueintragung Stanum GmbH, Wattwil","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"747b939d-3117-473c-9708-cf63ca84c49b","Neueintragung AUTO ROMANI Sàrl, Le Landeron","HR","HR01","PUBLISHED","shab","NE"
2023-07-04,"fc10635e-cc06-4a48-b5c0-adb421a75dcb","Neueintragung Schürch Fleurs Sàrl, Neuchâtel","HR","HR01","PUBLISHED","shab","NE"
2023-07-04,"828fb6b9-69ba-4223-aeb6-a78eda473ef9","Neueintragung Illam Sàrl, Neuchâtel","HR","HR01","PUBLISHED","shab","NE"
2023-07-04,"5fce54f5-0437-48b8-9bf7-6b1217cff684","Neueintragung BUILDIT Gypsum Constructions Sàrl, Neuchâtel","HR","HR01","PUBLISHED","shab","NE"
2023-07-04,"727658c5-1b60-4766-a82f-9abd91a76ab0","Neueintragung Veltica Finance Sàrl, succursale de Genève, Genève","HR","HR01","PUBLISHED","shab","GE"
2023-07-04,"8d801899-6242-47b1-b677-87f37fe69f17","Neueintragung ASTROTE.CH CONSULTING BY LORENZO ZAGO, Saint-Blaise","HR","HR01","PUBLISHED","shab","NE"
2023-07-04,"cb25cfdc-b542-4e7c-9f1e-faef9df9a1f8","Neueintragung DiabEn GmbH, Winterthur","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"0405d436-16cc-407c-8b1d-8970a4812800","Neueintragung Cura-Connect GmbH, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"0fa999df-bb9e-45c5-884f-a8a51b69c36f","Neueintragung Filiz Di Liberto Hotel AG, Schlieren","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"2811391f-417b-4253-8201-0f36e9255e3e","Neueintragung Ibo's Kebap Pizza, Karasu, Elgg","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"325c5583-b5ba-4ea4-9652-d7fda276871c","Neueintragung Borer Care Performance, Schlieren","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"e826e3f7-24b3-4fea-aaf7-6d65fc3004eb","Neueintragung Christin Rosebrock, Niederweningen","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"ab716ae7-c073-4276-93e3-b03ec2e2db27","Neueintragung Profilance AG, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"cbd291c6-d5b6-467e-9b0a-b54b75e9bd60","Neueintragung Physiotherapie Maria Kohler GmbH, Winterthur","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"2412a637-3a8b-4dbf-97fb-9878c0846759","Neueintragung Morrow GmbH, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"dfc9bc65-47d7-4b89-8519-8d1839d4817c","Neueintragung Sai Gon Nails, Tran, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"ee66f99b-8369-499d-b236-e503de6bd4db","Neueintragung Schneeberger Trade, Neftenbach","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"b9125276-40ad-4531-9c7e-ea110f952eeb","Neueintragung PS Pasternack-Search, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"8387a63f-9bbc-4ad9-9583-3c018da77949","Neueintragung Nahola, Uster","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"1010046c-49f5-4e29-acad-28bb87d88f6a","Löschung MT Torrado Sàrl in Liquidation, Leuk","HR","HR03","PUBLISHED","shab","VS"
2023-07-04,"01527a8f-0ff4-4ce0-88af-115093c1953b","Löschung My-Fellowship.com AG, Suhr","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"006747ca-e1e7-4f74-b22f-0b1ee476c66f","Löschung biuuti.ch GmbH in Liq., Worb","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"81c5c61d-3556-4743-9de2-72e2b09c2e87","Löschung Dry-Wet System-Dewe AG in Liquidation, Muri bei Bern","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"c10eb84d-06d3-4785-9c61-d3741aab5fcf","Löschung Christhermique, Christian Nater, Evionnaz","HR","HR03","PUBLISHED","shab","VS"
2023-07-04,"78be8049-e969-4fff-85f5-6ccf3bb088ab","Löschung Dinestates Management SA, Montreux","HR","HR03","PUBLISHED","shab","VD"
2023-07-04,"60acb624-075f-4917-af48-81d55f85f1b0","Löschung Christbaum- / Pflanzenhandel, Hubert Keller, Fahrwangen","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"54836348-d783-43db-a08c-072dc60cf9a7","Löschung Realitim Management SA, Lausanne","HR","HR03","PUBLISHED","shab","VD"
2023-07-04,"c50498d8-8793-40c4-94b7-fd3a90796f3f","Löschung Philpa Sàrl, Lutry","HR","HR03","PUBLISHED","shab","VD"
2023-07-04,"8cf04302-3ac8-4a02-a4dd-81d92bcf9e28","Löschung Restaurant Ins Dings, Imhof Theresa, Bettmeralp","HR","HR03","PUBLISHED","shab","VS"
2023-07-04,"0409fae4-1dd2-44f6-973d-f7a663394bf5","Löschung VARDI, Hallwil","HR","HR03","PUBLISHED","shab","AG"
2023-07-04,"f35dc4b1-d646-4002-b192-7b5aeefc12a4","Neueintragung Lage A Real Estate GmbH, Zug","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"55b20be6-d225-472e-819a-a6368dccea5c","Neueintragung Kari Industries AG, Zug","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"234ace84-3229-40f6-804a-c0e26809cadb","Neueintragung ARUA Residenz AG, Cham","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"8e7c5b9a-2abc-4a2e-b976-39082049b5ce","Neueintragung MOM Storen GmbH, Risch","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"e9b62ef6-71c9-4fd9-ba01-440fc22eb26e","Neueintragung Westimmo Holding SA, Fribourg","HR","HR01","PUBLISHED","shab","FR"
2023-07-04,"0eaeeb1b-6d33-46d2-9d37-b7167749abff","Neueintragung ANote Solutions GmbH, Zug","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"98653c8e-8546-4143-9ea6-7d9993a0243e","Neueintragung ReMed GmbH, Berneck","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"66e7e569-82b4-46e4-b1a1-c085d87b5610","Neueintragung Onsemble GmbH, Gaiserwald","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"d0c07ac9-f4a8-4036-84fe-ac6d46959093","Neueintragung DR.Gourmet GmbH, Flims","HR","HR01","PUBLISHED","shab","GR"
2023-07-04,"b0eac2af-eb52-4b12-b05e-ee7dcaa9789a","Neueintragung Solarhilfe KLG, Neckertal","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"5e6fea1a-c5d9-4274-aab3-027c1cbfa9e3","Neueintragung WebDX Webagentur, Amidi, Uznach","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"a1c18db1-3876-440e-9f5b-5a2f84853adb","Neueintragung Polnisch Granit Export Postawski Dawid, Flawil","HR","HR01","PUBLISHED","shab","SG"
2023-07-04,"9acc3044-ce6d-43d4-b5ce-f55e1c7c3baa","Neueintragung Keena.VC AG, Winterthur","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"e76af115-5389-4aaa-8b38-7da0e1bd9c1b","Neueintragung hostz hospitality AG, Dübendorf","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"8ec2fc37-53fa-49f2-b194-bf652e2bc0e0","Neueintragung Kreditpartner GmbH, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"b4107c11-be41-42a0-97b2-462e28b2ad48","Neueintragung Zahnarztpraxis Myriam Stern GmbH, Basel","HR","HR01","PUBLISHED","shab","BS"
2023-07-04,"156b1a13-0c60-4a16-b71f-0e226c15e965","Neueintragung Dobler Waffen GmbH, Gelterkinden","HR","HR01","PUBLISHED","shab","BL"
2023-07-04,"72ab7c52-5dab-4281-853a-33b1dc58b996","Neueintragung Digital LakeSide KlG, Härkingen","HR","HR01","PUBLISHED","shab","SO"
2023-07-04,"329af575-8e89-453c-a266-ae5e1bf7008c","Neueintragung Weber IT & Apps, Liestal","HR","HR01","PUBLISHED","shab","BL"
2023-07-04,"d272fd51-cc42-46d5-a741-41338fa29fdb","Neueintragung BOSS - TAXI - INHABER BALABAN, Dulliken","HR","HR01","PUBLISHED","shab","SO"
2023-07-04,"cc45164d-6076-40be-b68b-53c7b34e97c4","Neueintragung Café Elvis, Kirbas, Basel","HR","HR01","PUBLISHED","shab","BS"
2023-07-04,"6fcae0cc-6979-418f-9452-4870f48489bc","Neueintragung Cinzia Design GmbH, Weinfelden","HR","HR01","PUBLISHED","shab","TG"
2023-07-04,"fc5ab8fe-b588-4e76-8800-4037fc1e510e","Neueintragung POP Brothers & Sisters Sàrl, Gryon","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"2b616634-2fd2-4d73-97d7-8ea8af2c9cdb","Löschung DOOLDY SàRL en liq., Biel/Bienne","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"288ad9ac-95de-45b0-8b0a-0dd0fcdc70b9","Löschung aloba ag in Liquidation, Burgdorf","HR","HR03","PUBLISHED","shab","BE"
2023-07-04,"4586a114-2287-4720-9bf0-23dbecae2d00","Neueintragung Angela Deuber Architects AG, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"7ec71c1f-2a37-46df-a671-c2538d0022fc","Neueintragung Ariapura GmbH, Thalwil","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"d7528961-e593-4d7e-a01f-2238ff1c572b","Neueintragung Blitzreinigung GmbH, Winterthur","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"0336f3f3-e9a5-4195-aaaf-07791260be6a","Neueintragung PRESTON Sàrl, Vuisternens-devant-Romont","HR","HR01","PUBLISHED","shab","FR"
2023-07-04,"6f706015-8bf8-450c-92a9-ce91418d5821","Neueintragung 3PIKES GmbH, Zollikon","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"21fab363-8d17-41cc-b496-46a389fccfed","Neueintragung Bolliger Garten GmbH, Stüsslingen","HR","HR01","PUBLISHED","shab","SO"
2023-07-04,"26b79369-0860-4bba-8120-c98f02e55974","Neueintragung allesrundumshaus.ch François Nyfeler, Düdingen","HR","HR01","PUBLISHED","shab","FR"
2023-07-04,"654ba6aa-6592-47a3-8e61-2be174fd5114","Neueintragung Auktions- & Handelshaus Zürichsee KLG, Kilchberg (ZH)","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"e68d662a-fabe-4b41-8e88-0c07af7f14fc","Neueintragung BePe KLG, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-04,"02b732e9-b068-4e5c-9fe6-c68c9ff61e12","Löschung MWS SNC, Le Grand-Saconnex","HR","HR03","PUBLISHED","shab","GE"
2023-07-04,"1b3d7bf7-06e0-4346-b633-870bc3ec12fa","Löschung Charles Rufer Holding S.A., Delémont","HR","HR03","PUBLISHED","shab","JU"
2023-07-04,"1e7e2f1c-616e-4965-adff-5f32a03c25d9","Löschung GEMINIE Sàrl en liquidation, Clos du Doubs","HR","HR03","PUBLISHED","shab","JU"
2023-07-04,"1a4d4a3d-44af-4b9d-beab-81b7451b887f","Löschung Finplan Consulting GmbH in Liquidation, Zug","HR","HR03","PUBLISHED","shab","ZG"
2023-07-04,"2ae00dd1-324e-48d5-8f4f-8dbbf33d6747","Löschung Rakita Bauunternehmung GmbH in Liquidation, Dulliken","HR","HR03","PUBLISHED","shab","SO"
2023-07-04,"d675c031-7682-4975-86df-b782f605d95d","Löschung hva-group gmbh in Liquidation, Biberist","HR","HR03","PUBLISHED","shab","SO"
2023-07-04,"76e9b8d1-13ea-45e7-af77-88e370eb771e","Löschung Promozione Immobiliare Ticinese, Manfred Löer, Zug","HR","HR03","PUBLISHED","shab","ZG"
2023-07-04,"82b77dbe-9137-4301-9f84-c2cbaddd22bb","Löschung Potadji, Brülhart, Kleinbösingen","HR","HR03","PUBLISHED","shab","FR"
2023-07-04,"e823cd08-2b0f-4b48-a49d-1a2485a1c1f6","Neueintragung Nest 88 Cendrine Bolleter, Einsiedeln","HR","HR01","PUBLISHED","shab","SZ"
2023-07-04,"c783a4fa-bf88-417e-aa71-d5ea5c907bf9","Neueintragung Restaurant im Rank, Herzig, Aarwangen","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"352c3e8d-0086-4937-9c3c-2d94dd9567f6","Neueintragung mamianka, Inh. Gisler, Luzern","HR","HR01","PUBLISHED","shab","LU"
2023-07-04,"5b0d0b90-3975-45e7-8740-f11528f5ff24","Löschung Maurice Gilbert Emile MACHOUD, Sion","HR","HR03","PUBLISHED","shab","VS"
2023-07-04,"d5b51645-65e3-4ff2-9fdf-d73740869f96","Löschung ECS Cambes Rodriguez, Collombey-Muraz","HR","HR03","PUBLISHED","shab","VS"
2023-07-04,"af8be481-7f38-4a7d-9c6e-103b3befbec2","Löschung S.L.S.-Ardévaz Sàrl, Sion","HR","HR03","PUBLISHED","shab","VS"
2023-07-04,"49893dea-4b4e-48b2-a859-25074129cf76","Löschung KORKODELOVIC Katarina, Médecin-dentiste, Genève","HR","HR03","PUBLISHED","shab","GE"
2023-07-04,"e316cb06-e079-426d-b429-2f99f304e9aa","Löschung MDS Demeter Rénovation (RI), Carouge (GE)","HR","HR03","PUBLISHED","shab","GE"
2023-07-04,"6063f25a-253d-45ed-b0b9-829d147c6170","Löschung Stäuble et Stragiotti ""Electro Art"" en liquidation, Sion","HR","HR03","PUBLISHED","shab","VS"
